inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数
60628,888,33647,2021-10-22 12:34:49,2021-12-1013:57:10,,0
64911,1125,36498,2023-02-28 11:56:22,2023-03-0217:51:47,,0
84484,456,47326,2024-03-10 20:30:33,2024-04-0409:18:19,2024-04-0123:57:17,1
48743,470,29153,2024-12-10 09:55:17,2024-12-2519:10:45,,0
53826,262,31039,2020-10-29 15:28:25,2020-11-2709:39:44,,0
87237,852,48988,2021-04-29 09:36:32,2021-05-2514:34:25,,0
26785,290,16219,2022-06-02 21:31:51,2022-06-0817:49:19,,0
74192,527,42198,2024-01-11 15:36:43,2024-04-0621:44:25,2024-03-1708:39:23,2
91366,1367,51397,2024-08-30 14:13:15,2024-10-1413:02:04,2024-09-2912:36:35,1
36464,311,23023,2022-10-30 21:33:24,2022-10-3021:33:35,2023-09-2412:45:27,2
59241,1236,32280,2024-11-14 13:35:17,2024-11-1510:43:45,,0
4934,273,2701,2023-03-09 18:35:32,2023-06-0718:16:41,2023-05-0317:45:47,2
29239,1323,17868,2021-11-04 14:57:16,2023-03-1912:22:22,,0
36273,1188,22911,2024-03-08 08:32:35,2024-04-0217:45:54,,0
71993,313,41210,2023-11-06 12:19:11,2023-12-1012:38:49,,0
43471,1049,26273,2024-01-25 14:44:44,2024-03-2517:57:48,2024-02-2318:04:40,1
74752,344,42441,2020-10-16 18:14:36,2020-11-1618:15:27,,0
39247,100,24524,2020-01-14 21:50:24,2020-10-1118:32:16,,0
25415,205,15200,2021-07-23 21:56:05,2021-08-2420:33:00,,0
2257,1267,1318,2022-01-13 11:26:38,2022-06-1317:01:10,,0
23863,777,14136,2021-12-08 15:52:34,2022-02-2417:10:59,2022-01-0508:30:21,1
54135,420,30751,2022-12-10 14:54:45,2023-03-0116:38:15,2023-02-2008:44:30,1
89011,1069,50044,2024-04-15 16:02:05,2024-05-2317:10:43,,0
4705,944,2523,2021-06-03 15:49:47,2021-10-0920:16:08,2021-06-2514:08:32,1
88913,465,49992,2024-03-17 20:00:24,2024-05-2218:16:27,2024-04-1519:04:28,1
26451,416,15946,2020-10-23 17:14:57,2020-12-1314:34:45,2022-02-1407:46:34,2
46951,298,28264,2022-04-17 19:57:09,2022-05-1421:17:34,,0
55634,713,31551,2024-10-26 21:59:26,2024-11-2321:45:38,,0
72040,658,41236,2023-08-19 17:14:44,2023-11-1617:43:55,2023-10-1522:27:28,2
75231,652,42510,2022-10-24 20:32:57,2022-12-1018:17:56,2022-11-2020:49:04,1
85920,1450,48296,2024-10-11 13:31:29,2024-12-0819:33:34,2024-11-0912:35:58,1
98989,1421,55758,2024-09-18 18:24:08,2024-12-1610:04:44,2024-11-1912:27:55,1
44358,946,26640,2021-08-06 18:57:29,2021-09-1309:09:49,,0
29842,906,18324,2021-03-07 21:44:13,2021-12-2713:20:01,2021-05-0510:21:22,2
85355,69,47898,2021-04-26 12:15:51,2021-05-1719:38:22,2021-05-1615:16:11,1
13074,919,7437,2020-11-09 13:58:29,2021-03-1516:49:22,2020-12-3000:10:26,2
97431,230,54765,2022-02-15 16:42:07,2022-04-0721:39:18,,0
84735,424,47490,2023-03-08 16:14:36,2023-03-2612:46:07,,0
3534,284,2062,2023-09-19 08:31:24,2023-10-1716:21:56,2023-08-2711:24:01,0
99710,889,56262,2021-05-14 15:57:45,2021-10-0614:46:51,2021-07-0610:17:10,2
4475,1225,2421,2024-03-01 15:34:57,2024-04-2921:25:37,2024-03-3011:16:53,1
101762,110,57729,2022-02-26 19:45:38,2022-05-2209:58:23,,0
66045,380,37256,2023-10-05 19:36:44,2023-11-1309:07:07,2023-11-0211:13:10,1
54139,420,31128,2024-01-05 18:06:00,2024-04-2115:39:11,2024-03-2018:01:44,2
26276,1019,15794,2022-10-06 17:32:08,2022-12-0317:44:21,2022-11-0311:42:43,1
66879,472,37801,2022-11-30 15:07:26,2023-03-0318:55:23,,0
9181,1431,5217,2024-02-28 10:05:28,2024-05-2612:20:30,2024-04-2609:44:38,2
45143,1264,27101,2024-11-12 15:14:25,2024-12-1109:13:27,,0
20533,1331,11968,2022-05-08 08:30:22,2022-05-2821:08:03,,0
89895,344,50330,2022-08-08 21:25:59,2022-09-0418:54:24,,0
53857,272,30961,2022-06-30 16:47:12,2022-10-1418:07:41,2023-02-1921:41:56,1
60376,1269,33496,2022-01-09 16:31:05,2022-02-1516:11:49,,0
60264,957,33269,2021-06-18 11:46:19,2021-07-2208:32:06,,0
88231,1069,49600,2022-09-05 11:26:02,2023-02-0412:04:00,,0
48721,470,29140,2024-11-10 16:31:04,2024-12-1008:57:40,,0
62505,1218,34781,2023-10-25 12:20:49,2023-11-1516:46:04,,0
25332,458,15129,2023-12-11 17:20:32,2024-01-0210:26:03,,0
55793,93,31635,2021-06-26 08:30:02,2021-07-0312:28:34,,0
91322,1071,51366,2023-03-28 09:55:17,2023-05-0717:07:18,,0
6557,1319,3331,2024-11-12 20:17:27,,2024-12-1113:30:32,1
28463,121,17326,2022-03-20 11:03:14,2022-03-2011:05:45,,0
43321,1447,25115,2024-10-10 21:19:08,2024-10-1208:25:28,,0
41758,455,24537,2024-02-19 18:31:03,2024-02-2318:23:15,,0
84144,357,47124,2023-09-10 15:04:25,2023-09-2109:46:45,,0
9001,856,5023,2022-01-09 17:06:01,2022-03-2916:44:01,2022-02-1723:39:06,1
60281,960,33460,2021-03-04 18:56:26,2021-05-2009:27:51,2021-04-2612:18:32,2
33725,66,21156,2021-03-11 16:27:30,2021-07-0618:47:37,2021-05-1017:56:31,2
27135,773,16491,2020-11-16 08:10:37,2021-03-2012:28:27,2021-01-1514:18:57,2
74811,496,42392,2022-04-07 21:14:33,2022-08-0708:11:00,2022-06-0320:48:28,2
58841,1032,32478,2022-12-12 09:54:28,2023-03-0320:24:46,,0
2812,4,1663,2021-05-24 20:24:02,2021-06-2511:56:27,2021-03-1315:12:07,0
49441,1082,29348,2023-06-26 13:05:01,2023-08-2813:23:17,,0
33032,557,20725,2022-08-07 21:25:41,2022-09-2809:43:44,2022-08-3116:42:44,1
81897,378,45597,2021-05-09 18:41:32,2021-08-1415:33:11,2021-07-0414:10:45,2
14067,606,8030,2023-12-21 12:19:42,2024-03-2018:05:59,2024-02-1813:32:33,2
91,86,16,2021-02-01 08:30:03,2021-03-0420:01:56,,0
9798,495,5664,2023-08-24 21:54:38,2023-08-3018:39:24,,0
32974,426,20685,2020-11-29 17:16:02,2020-12-2509:56:46,,0
28352,794,17261,2021-04-19 22:01:24,2021-06-0221:14:45,2021-05-1214:21:29,1
51305,272,29996,2022-06-30 16:47:23,2022-10-1418:07:30,2023-02-1921:41:47,1
10733,963,5930,2020-09-21 14:41:38,2020-09-2114:42:33,,0
95870,494,53848,2022-06-28 21:05:41,2022-08-1821:42:51,,0
40362,311,25156,2022-09-19 13:45:48,2022-10-1912:11:50,2022-10-1408:38:44,1
75857,728,42627,2024-11-27 20:32:44,,2024-12-2523:26:49,1
63516,86,35496,2020-12-18 16:11:19,2021-03-0521:30:45,2021-01-1210:56:07,1
18884,1331,10964,2021-11-26 20:42:22,2022-01-0912:53:12,2022-04-1215:54:30,2
65572,959,36945,2021-11-09 11:44:00,2022-02-1211:50:07,2021-12-0312:45:12,1
87050,628,48900,2024-05-20 21:17:52,2024-05-2021:18:52,,0
9135,1430,5197,2024-04-18 20:49:42,2024-05-0615:42:14,,0
99974,999,56488,2021-12-06 17:19:55,2022-03-2019:21:22,2022-02-1722:07:53,2
295,1044,118,2024-10-13 18:24:44,,2024-12-1020:30:55,2
66159,346,37347,2021-05-10 11:45:06,2021-07-2921:32:23,2021-07-0519:14:15,2
24620,65,14593,2020-11-23 17:26:12,2021-01-0416:05:46,2020-12-1718:55:12,1
39341,158,24589,2021-04-02 18:43:20,2021-04-0815:45:11,,0
40386,311,24391,2023-08-08 12:45:34,2023-08-1014:03:00,,0
74726,306,42326,2021-08-16 11:54:00,2021-08-2414:24:25,2022-02-1220:50:09,1
16105,680,9395,2023-09-19 17:07:51,2023-09-2317:46:41,,0
24564,151,14548,2022-01-04 22:01:19,2022-01-0615:17:41,,0
3300,284,1965,2021-12-27 09:17:15,2021-12-3117:13:01,2022-05-0914:01:57,2
80909,821,45111,2021-01-14 15:46:20,2021-01-2022:01:24,,0
52251,80,30313,2022-05-24 21:57:13,2022-06-0113:33:31,2023-12-2120:59:27,0
77373,306,43334,2022-09-19 14:04:28,2022-10-2220:02:30,2022-10-1409:05:50,1
86525,424,48626,2022-12-15 19:50:37,2023-02-1819:19:22,,0
45364,365,27305,2024-04-07 21:26:55,2024-04-0721:39:59,,0
64986,953,36559,2021-01-18 15:24:08,2021-04-2215:26:21,2021-03-1908:44:09,1
72924,496,41696,2023-04-15 15:22:43,2023-05-2808:25:57,2023-05-0618:58:39,1
27528,895,16719,2020-12-01 15:41:28,2021-03-0715:22:41,2020-12-2509:28:18,1
11518,1435,6158,2024-10-11 18:42:58,2024-10-2414:08:21,,0
3376,469,1995,2023-11-09 20:02:23,2024-01-0818:13:18,2023-12-0821:09:50,1
74103,507,42146,2023-06-04 20:36:06,2023-06-1917:39:52,,0
5536,940,3050,2020-11-03 16:20:15,2020-12-3116:03:08,,0
136,296,28,2022-01-03 12:24:40,2022-02-2217:20:51,,0
33043,606,20734,2024-03-05 21:52:14,2024-05-3116:09:04,2024-04-2408:24:07,2
49090,631,28340,2023-03-26 11:26:44,2023-03-3021:52:56,,0
36762,188,23165,2022-06-15 16:19:05,2022-10-0119:38:20,,0
84505,1383,47340,2024-07-16 11:02:50,2024-08-2913:24:56,2024-11-0414:57:23,2
85733,218,48158,2021-11-22 21:53:20,2022-02-1815:22:26,2021-12-1421:20:57,1
53845,262,31048,2023-06-26 11:37:14,2023-07-1810:29:43,2022-09-0719:22:41,0
78969,1434,43944,2024-12-26 17:49:53,,,0
50644,96,29747,2023-10-24 19:03:48,2024-03-0718:01:00,2023-12-2216:58:07,2
43858,832,26389,2020-08-22 18:55:36,2020-11-1013:45:36,2020-10-1312:07:32,2
50733,321,29773,2020-12-17 21:22:07,2021-03-1918:46:57,2021-01-0815:55:55,1
65450,1223,36891,2024-04-24 18:44:26,2024-06-1918:05:09,2024-05-2415:29:51,1
38403,1111,23995,2023-10-09 21:15:20,2023-12-2812:37:41,2024-02-2516:10:19,1
40514,311,25229,2024-04-22 21:07:04,2024-04-2221:07:14,,0
19905,1331,11071,2023-04-08 17:50:54,2023-04-0820:19:37,,0
83668,377,46764,2024-12-03 18:39:53,,,0
54427,370,30645,2023-09-08 17:23:16,2023-09-1310:42:02,,0
20214,471,11719,2023-03-20 21:58:20,2023-05-2419:05:12,,0
71714,1114,41004,2024-11-08 11:06:44,2024-12-0521:15:44,,0
89826,242,50467,2021-11-29 16:42:32,2022-01-0613:07:28,2022-12-0611:18:30,0
91439,833,51387,2021-11-16 15:55:04,2022-01-0614:26:22,2021-12-1019:01:58,1
39052,37,24400,2020-10-26 16:08:46,2020-11-0215:53:43,2022-05-1421:04:59,0
10272,108,5950,2020-12-26 20:34:23,2021-03-0117:04:24,,0
80453,607,44909,2023-02-26 17:12:31,2023-03-0811:43:44,,0
11007,311,6252,2023-11-17 18:30:25,2023-12-1918:42:38,2023-12-1512:19:09,1
19603,939,11269,2021-12-06 08:30:05,2022-01-0509:21:07,,0
75725,831,42647,2021-03-08 14:54:55,2021-03-1611:46:49,,0
88947,333,49950,2023-05-23 10:52:26,2023-06-2116:26:12,,0
72130,669,41285,2023-05-29 21:57:37,2023-06-0516:32:03,,0
57565,25,32410,2021-12-17 17:28:27,2022-01-0219:16:38,,0
25870,362,15503,2022-04-10 16:03:12,2022-07-0116:12:53,2022-06-0713:51:32,2
45764,411,27551,2021-04-26 20:10:37,2021-04-2718:04:52,,0
92123,1399,51714,2024-07-09 15:47:37,2024-09-2111:54:00,,0
4433,1009,2502,2023-05-15 14:36:27,2023-08-1809:33:52,,0
45117,706,27087,2024-02-23 12:48:25,2024-05-2318:07:55,2024-04-2300:31:16,2
82873,150,46163,2022-04-11 17:49:40,2022-05-1216:33:41,,0
86106,1428,48428,2024-12-04 20:18:24,,,0
43316,1436,26221,2024-06-28 19:20:13,2024-08-1017:12:25,,0
19927,1331,11684,2024-03-23 16:29:16,2024-03-2816:23:29,,0
49831,1049,29437,2023-08-08 16:19:52,2023-08-1514:22:06,,0
6962,462,3864,2022-07-08 21:55:34,2022-07-1210:09:13,,0
20493,1275,12067,2020-11-20 11:23:16,2021-03-1715:45:16,2021-01-1212:18:35,2
51296,104,29979,2022-05-20 20:47:51,2022-06-2215:58:32,,0
97220,1029,54668,2022-10-29 16:44:37,2022-12-0118:22:27,2022-11-2711:45:06,1
3406,1042,1981,2023-03-22 12:38:25,2023-04-2416:45:10,,0
84190,967,47151,2021-10-23 17:29:44,2021-12-2209:44:10,2021-11-2007:19:08,1
12154,1119,6845,2024-09-08 22:01:51,2024-11-1913:02:34,2024-10-0710:27:19,1
30939,1107,19154,2024-08-08 14:30:22,2024-10-1511:33:53,2024-10-0213:58:59,2
43508,1128,24648,2024-06-09 14:37:22,2024-08-2410:19:00,,0
84072,1277,46987,2023-12-19 21:31:16,2024-02-2310:09:24,2024-01-1616:43:35,1
65533,357,36939,2024-05-15 17:48:53,2024-06-0211:51:27,,0
58318,189,32187,2022-10-14 15:08:52,2022-10-2916:10:37,,0
30331,156,18698,2022-05-21 21:56:11,2022-06-1118:02:06,,0
37787,311,23808,2023-04-24 12:58:27,2023-04-3021:45:57,,0
63676,504,35597,2023-08-21 21:25:58,2023-08-2717:09:03,,0
98422,1106,55395,2023-08-15 09:14:32,2023-09-1708:30:49,2023-09-0716:27:05,1
70261,842,39890,2020-11-26 13:06:32,2020-12-1516:56:20,,0
74832,541,42454,2022-10-16 11:46:50,2023-02-2016:05:29,2022-12-0721:17:23,2
67881,1320,38369,2021-05-07 21:45:52,2021-10-1220:53:29,2021-06-2812:26:20,2
91649,256,51561,2022-06-27 18:46:16,2022-07-0113:46:25,,0
2519,1164,1415,2024-10-21 09:13:27,,2024-12-1814:24:16,2
71200,443,40683,2022-03-30 16:56:38,2022-03-3016:58:53,,0
91409,1343,51392,2024-08-31 14:54:07,2024-10-1413:01:01,2024-09-2922:27:24,1
15096,1108,8701,2024-02-26 14:05:13,2024-04-0120:49:27,,0
101081,1060,57207,2023-10-18 21:36:18,2023-10-1821:37:53,,0
24751,11,14696,2021-07-09 20:02:55,2021-08-1615:06:33,,0
3987,153,2255,2020-08-28 19:25:35,2020-10-2511:05:24,,0
100830,1290,57035,2020-12-06 20:03:10,2021-04-1816:29:04,2022-02-1714:46:33,2
72131,669,41286,2023-05-29 21:57:28,2023-06-0516:28:49,,0
18116,1380,10556,2023-02-21 20:06:20,2023-04-0617:46:42,,0
41879,495,25718,2023-11-15 21:56:55,2023-11-2018:29:41,,0
40329,311,24448,2022-11-21 18:13:07,2022-11-2421:03:03,,0
25731,365,15394,2024-06-12 18:28:22,2024-06-1218:31:18,,0
62427,880,34672,2021-04-15 08:30:07,2021-05-1113:23:54,,0
98317,616,55331,2024-05-15 16:38:48,2024-05-1920:07:20,,0
61575,965,34207,2020-10-30 16:42:52,2020-12-3113:21:30,,0
7328,1419,4024,2023-10-20 14:21:50,2024-01-1116:05:07,,0
51408,183,30020,2022-02-14 17:34:49,2022-02-2211:31:31,,0
23131,113,13703,2021-01-12 17:20:14,2021-01-1415:44:15,,0
74735,312,42439,2021-07-05 20:06:16,2021-08-0811:33:30,,0
75909,178,42773,2021-11-05 16:49:41,2022-02-1318:40:09,2022-01-0308:43:22,2
51815,727,30188,2024-11-21 20:53:54,2024-12-2317:33:55,,0
24929,845,14838,2020-12-08 20:57:41,2021-01-1516:48:30,2021-01-0517:01:51,1
22200,411,13181,2021-05-19 10:54:34,2021-05-1910:55:08,,0
1010,943,587,2022-04-29 17:57:46,2022-06-2817:13:13,2022-06-2516:18:15,2
5509,492,2876,2024-01-14 19:24:53,2024-01-1514:44:18,,0
18193,1274,10600,2020-01-11 11:30:53,2020-12-2215:40:05,2020-10-1109:48:04,1
15210,861,8788,2020-12-21 13:11:28,2021-10-1217:20:57,2021-03-2007:33:22,2
19182,597,11242,2023-04-25 09:55:18,2023-05-1812:19:35,,0
53904,302,30751,2020-10-08 11:51:16,2020-12-0909:12:37,2020-11-0715:35:36,1
18897,5,11023,2020-08-29 12:18:14,2020-09-0315:18:00,,0
86295,1350,48478,2024-04-01 11:59:09,2024-05-0215:29:34,,0
31981,365,19930,2024-05-29 17:53:52,2024-05-2917:58:16,,0
79085,1290,43948,2021-11-16 12:53:51,2022-03-3110:55:49,2022-06-1319:48:39,2
72149,527,41296,2023-04-26 12:19:38,2023-04-3021:41:12,,0
59636,1447,33118,2024-09-16 21:59:38,2024-09-2013:15:07,,0
60270,960,33457,2022-03-11 16:27:10,2022-03-2814:23:11,,0
84746,808,47499,2020-08-26 19:01:15,2020-11-2019:12:47,2020-10-1922:12:51,2
58972,1174,32901,2024-05-25 13:50:45,2024-08-2019:57:26,2024-06-1708:43:47,1
95691,760,53726,2020-09-03 19:06:03,2020-12-0517:45:09,2020-11-0821:12:10,2
13075,919,7438,2020-11-23 21:51:44,2021-03-2912:43:11,2021-01-1313:48:32,2
9163,1129,4982,2024-04-30 11:54:20,2024-06-0317:24:09,,0
50314,949,28398,2021-01-14 19:19:34,2021-03-0109:38:55,,0
74925,613,42441,2022-10-21 21:54:12,2022-11-0613:48:45,,0
97707,977,54906,2023-10-21 12:24:02,2023-11-1919:30:06,2023-11-1612:54:08,1
91518,33,51489,2021-04-21 17:44:15,2021-07-0720:46:13,2021-06-1021:43:52,2
66771,270,37728,2021-05-10 10:42:53,2021-07-1220:39:20,2021-06-0918:21:13,1
22282,641,13244,2022-11-14 18:03:24,2022-11-2009:38:41,,0
3977,86,2249,2021-07-10 19:48:02,2021-12-1721:37:26,2021-11-1009:15:15,2
73272,10,41775,2021-03-17 20:59:27,2021-06-1413:50:47,2021-05-1211:35:08,2
1326,940,760,2021-04-30 09:24:16,2021-10-1916:12:52,2021-07-2308:52:42,2
75320,177,42575,2020-12-23 18:56:31,2021-03-0708:20:13,2021-01-1609:28:51,1
60399,154,33527,2023-09-25 12:52:11,2023-12-2716:22:03,2023-11-1522:17:46,2
27932,605,16989,2023-04-23 21:05:52,2023-04-2520:37:42,,0
33230,1097,20839,2022-10-09 13:55:54,2022-11-1115:06:55,,0
77712,339,43562,2022-06-23 21:52:33,2022-09-1910:01:28,2022-09-1321:30:49,2
53369,238,30817,2021-01-09 14:24:57,2021-01-0919:05:47,,0
20275,431,11741,2023-02-17 20:45:04,2023-04-1718:23:50,2023-04-1522:20:20,2
50336,962,28367,2021-03-21 16:25:24,2021-03-2217:46:51,,0
95053,1106,53308,2023-10-08 20:48:00,2024-01-0308:34:48,2023-12-0215:39:18,2
14965,1331,8596,2021-11-22 08:30:15,2021-12-0511:28:30,,0
18895,1332,10956,2020-09-24 21:56:03,2020-10-1218:15:47,,0
41303,529,25555,2022-06-11 21:54:56,2022-08-1820:05:44,2022-08-1119:05:15,1
71925,63,41154,2020-09-02 19:48:35,2020-09-0811:07:33,,0
81149,728,45224,2024-11-06 16:30:21,2024-12-0718:54:45,,0
89300,656,50186,2023-03-27 17:44:59,2023-05-1509:45:09,2023-04-2622:03:18,1
72873,369,41647,2021-04-29 20:30:54,2021-07-0715:47:49,2021-06-2723:59:26,2
84704,218,47467,2021-06-02 18:15:54,2021-07-0112:48:22,,0
95293,842,53179,2021-01-17 13:18:01,2021-03-2011:23:30,,0
24151,1331,14341,2021-10-25 09:01:14,2021-11-0320:10:00,,0
55676,805,31547,2021-03-31 18:57:33,2021-05-2019:37:00,,0
39508,231,24701,2021-11-22 21:55:48,2021-12-1821:50:10,,0
46488,433,27961,2023-03-23 12:06:49,2023-04-2217:57:59,,0
9354,53,5332,2020-09-09 12:06:31,2020-09-0913:02:56,,0
85940,1133,48310,2024-03-12 14:55:53,2024-04-0618:01:08,,0
20717,1006,12193,2024-05-23 09:25:38,2024-06-1815:14:38,,0
6785,1014,3793,2024-04-27 18:35:17,2024-06-2521:18:34,2024-05-2510:29:32,1
100440,1072,56783,2023-11-04 12:09:49,2023-12-2610:12:31,2023-12-0217:00:21,1
22099,860,13103,2021-12-17 18:45:00,2022-02-1914:12:49,2022-04-1015:05:49,1
45015,399,27017,2021-08-12 10:30:35,2021-10-1712:20:36,2021-10-1517:18:04,1
61613,1320,34220,2021-05-06 18:24:54,2021-10-1220:54:00,2021-06-2812:25:57,2
11700,950,6200,2021-07-29 20:41:30,2021-08-1814:58:12,,0
80313,416,44841,2021-10-17 20:46:15,2021-10-3116:10:43,,0
46069,560,27762,2024-12-05 18:31:48,,,0
62108,563,34534,2023-05-22 13:35:02,2023-05-2221:06:00,,0
80098,1158,44698,2024-03-15 09:55:46,2024-03-2912:01:53,,0
9031,570,5134,2022-06-07 19:41:21,2022-06-1407:51:58,,0
44287,946,25016,2021-03-19 18:04:32,2021-04-0809:33:36,,0
36047,551,22720,2024-06-15 21:33:15,2024-06-1616:07:34,,0
39039,32,24390,2021-03-11 17:48:39,2021-04-0113:49:46,2024-05-2917:12:21,0
72914,494,41645,2022-02-21 18:33:01,2022-02-2821:39:39,,0
65674,657,37052,2024-04-23 17:55:12,2024-06-3017:49:56,2024-06-1817:14:57,2
25047,11,14930,2021-06-08 18:19:21,2021-06-2113:38:24,,0
85716,82,48143,2020-01-14 20:29:26,2020-08-2509:30:42,,0
14521,605,8316,2024-09-23 17:43:07,2024-12-1316:06:26,2024-11-1611:45:22,2
16630,648,9681,2023-08-21 18:48:25,2023-09-1612:05:32,,0
71077,1013,40600,2024-03-08 17:49:01,2024-05-2015:45:23,2024-05-0609:37:57,2
66419,196,37512,2021-07-13 11:09:37,2021-08-0618:12:12,,0
30909,796,19151,2021-07-22 19:38:46,2021-07-3110:33:08,,0
67404,653,38064,2023-10-19 09:47:54,2023-11-0213:09:54,,0
77721,384,43565,2023-11-14 16:22:33,2024-01-0416:48:27,2023-12-1016:49:12,1
17523,1331,10215,2024-10-31 17:52:33,2024-11-1321:35:14,,0
4498,1374,2510,2023-05-05 12:20:26,2023-06-0212:44:16,,0
58083,420,32412,2021-01-12 12:18:26,2021-03-0713:57:28,,0
14936,858,8553,2020-09-09 16:13:43,2020-09-1112:44:04,,0
42664,734,25861,2024-10-13 12:11:31,,2024-12-1006:54:35,2
97317,1304,54705,2022-08-16 09:07:52,2022-11-1211:13:06,2024-12-2009:56:01,2
19833,1331,11637,2021-08-06 21:30:42,2021-08-2014:36:26,2022-11-1512:01:21,1
2267,1267,1324,2020-12-18 16:47:04,2021-03-2216:51:46,,0
100017,1059,56330,2024-02-23 11:53:16,2024-05-2111:03:19,2024-04-2111:44:58,2
42933,1054,26101,2023-12-15 17:16:37,2024-01-1111:55:43,,0
12011,489,6775,2024-05-07 21:50:53,2024-05-0721:51:06,,0
96991,409,54507,2021-07-21 16:57:15,2021-08-2813:09:11,,0
16969,1331,9637,2023-02-27 19:48:33,2023-02-2721:57:10,,0
85347,777,47892,2020-10-26 12:45:12,2021-01-1817:22:21,2020-12-1813:50:05,2
49283,973,29303,2024-10-11 19:50:16,2024-10-1814:09:39,,0
48005,311,28909,2024-04-07 13:58:31,2024-04-1421:21:08,,0
73791,900,41924,2020-10-22 17:13:54,2020-10-2510:24:33,,0
39769,760,24554,2021-01-02 14:01:58,2021-02-1813:08:25,,0
33584,258,21072,2021-10-13 18:12:55,2021-12-1019:45:27,2021-11-1121:33:33,1
100470,1290,56812,2020-11-24 16:32:33,2021-03-2511:21:27,2023-05-2215:23:41,2
93531,384,52515,2022-02-15 16:48:54,2022-03-0415:09:41,,0
56816,949,31804,2022-04-15 19:19:09,2022-04-2412:33:31,,0
63495,357,35485,2021-06-29 17:37:54,2021-08-1418:48:19,,0
85526,394,48027,2024-03-26 16:13:34,2024-04-0216:20:30,,0
22619,690,13343,2023-11-12 17:22:43,2023-12-1014:43:10,,0
51072,968,29803,2023-04-26 20:47:10,2023-05-2621:36:37,,0
74282,540,42217,2024-02-20 21:36:42,2024-05-1919:10:51,2024-04-1608:59:39,2
60231,1226,33355,2023-11-16 20:16:48,2023-11-3019:03:11,,0
23803,323,14088,2022-10-09 10:58:07,2022-11-1009:42:46,,0
6471,1267,3607,2020-12-17 12:27:01,2021-03-2513:59:46,,0
65597,416,36986,2022-09-23 16:30:19,2022-11-1620:21:35,2022-10-2200:07:43,1
46267,1004,27890,2023-05-13 20:38:37,2023-06-0918:05:04,,0
7309,1224,4068,2023-10-17 12:38:08,2023-12-2718:38:20,2023-12-1621:35:48,2
11886,339,6616,2022-09-06 22:00:32,2022-12-0721:54:36,2022-10-3016:13:37,2
59938,345,33279,2021-04-24 12:02:18,2021-07-0109:22:56,2021-06-1916:51:47,2
52959,406,30573,2022-02-26 21:55:13,2022-04-2317:18:05,,0
88424,48,49713,2021-05-29 15:07:32,2021-08-2421:26:43,2021-06-2121:32:18,1
34683,563,21793,2024-06-02 22:01:41,2024-06-0511:40:38,,0
51414,536,30023,2024-10-15 20:57:58,2024-10-2416:16:18,,0
47819,258,28807,2022-02-18 19:26:26,2022-02-2117:26:00,,0
10828,108,6172,2020-09-29 16:21:42,2020-12-1116:06:51,,0
18588,1378,10797,2023-11-24 14:19:35,2024-01-2408:07:14,2023-12-1719:33:40,1
45635,349,27253,2021-08-25 17:29:47,2021-10-1018:45:22,,0
52694,415,30467,2022-02-28 18:28:59,2022-03-0416:26:23,,0
1064,796,644,2021-04-15 15:55:23,2021-06-0707:36:47,2021-06-0515:45:04,2
102186,1383,58021,2022-11-04 15:21:56,2022-12-1512:43:00,2022-12-0115:45:04,1
10405,339,6037,2022-03-23 15:21:01,2022-06-1709:49:08,2022-05-0619:30:57,1
87511,405,49191,2022-10-19 16:15:30,2022-10-2616:52:47,,0
76662,527,43089,2024-03-30 21:23:19,2024-04-0621:44:17,,0
17482,1299,10164,2020-07-08 15:59:17,2020-08-1116:33:39,2020-08-0207:36:41,1
29096,959,17773,2023-04-10 13:09:35,2023-04-1013:10:59,,0
6037,166,3356,2020-10-13 16:56:32,2020-12-0809:38:23,2020-11-0511:04:58,1
29426,1269,17970,2021-07-04 21:21:02,2021-07-1714:44:47,,0
47873,264,28698,2021-03-20 12:04:59,2021-04-1113:11:40,2021-04-0922:33:02,1
54583,525,30959,2022-06-26 10:42:22,2022-06-2818:39:26,,0
54405,368,31229,2021-03-06 19:41:10,2021-03-0915:37:35,,0
51574,249,30048,2024-03-10 14:45:59,2024-04-0917:40:03,2024-12-1916:59:33,0
86777,384,48760,2022-03-04 18:19:12,2022-04-2410:44:32,2022-04-0316:14:48,1
87049,628,48913,2024-05-20 21:15:47,2024-08-1810:20:21,2024-06-1921:20:55,1
19258,1008,11298,2023-12-09 19:27:41,2024-03-1721:56:13,,0
3588,633,2047,2023-10-14 16:33:28,2023-11-1219:53:43,,0
102056,264,57922,2023-02-27 09:53:01,2023-05-2414:42:47,2023-04-2208:37:31,2
8470,834,4767,2022-05-30 17:36:41,2022-06-1511:40:23,,0
81319,377,45309,2024-08-19 09:13:52,2024-10-2411:46:50,2024-09-1710:28:10,1
100717,1360,56966,2024-10-29 15:53:02,2024-11-2616:02:08,,0
9960,541,5745,2024-05-20 15:43:24,2024-06-0515:00:29,,0
53931,307,31081,2021-01-01 17:34:46,2021-01-2012:16:24,,0
91977,1163,51707,2023-10-05 08:35:09,2023-11-0414:39:12,,0
23880,1052,14149,2024-09-10 20:11:04,2024-09-1813:10:13,,0
34414,802,21608,2020-09-14 19:51:05,2020-10-1710:23:36,2020-10-0912:57:49,1
89131,1023,50091,2023-11-22 17:37:13,2024-01-0312:26:58,,0
82090,509,45652,2024-07-16 10:16:27,2024-10-2416:07:52,2024-12-2110:38:18,2
